TIMESTAMP;setFrequency; RESULTS;readOutput
2026-08-05 12:28:37.460432;2751000000.0; ;-8.00942e-08
2026-08-05 12:28:38.292117;2752000000.0; ;-1.65776e-07
2026-08-05 12:28:39.135753;2753000000.0; ;-1.41562e-07
2026-08-05 12:28:39.974587;2754000000.0; ;-2.04892e-07
2026-08-05 12:28:40.822650;2755000000.0; ;-1.73227e-07
2026-08-05 12:28:41.660334;2756000000.0; ;-1.50875e-07
2026-08-05 12:28:42.510395;2757000000.0; ;-1.60188e-07
2026-08-05 12:28:43.362819;2758000000.0; ;-3.35278e-08
2026-08-05 12:28:44.210408;2759000000.0; ;0.0
2026-08-05 12:28:45.031193;2760000000.0; ;-4.47037e-08
2026-08-05 12:28:45.871170;2761000000.0; ;6.33304e-08
2026-08-05 12:28:46.701020;2762000000.0; ;-9.31328e-09
2026-08-05 12:28:47.542449;2763000000.0; ;-3.35278e-08
2026-08-05 12:28:48.382189;2764000000.0; ;1.86266e-08
2026-08-05 12:28:49.240388;2765000000.0; ;-2.14205e-07
2026-08-05 12:28:50.087822;2766000000.0; ;-6.33304e-08
2026-08-05 12:28:50.935918;2767000000.0; ;-2.3842e-07
2026-08-05 12:28:51.776833;2768000000.0; ;-2.01167e-07
2026-08-05 12:28:52.633393;2769000000.0; ;-1.30386e-07
2026-08-05 12:28:53.462165;2770000000.0; ;-2.64497e-07
2026-08-05 12:28:54.307203;2771000000.0; ;-2.06755e-07
2026-08-05 12:28:55.138297;2772000000.0; ;-1.52738e-07
2026-08-05 12:28:55.988408;2773000000.0; ;-4.8429e-08
2026-08-05 12:28:56.814706;2774000000.0; ;-1.1921e-07
2026-08-05 12:28:57.651230;2775000000.0; ;-9.49954e-08
2026-08-05 12:28:58.502326;2776000000.0; ;-9.12701e-08
2026-08-05 12:28:59.360475;2777000000.0; ;4.47037e-08
2026-08-05 12:29:00.204420;2778000000.0; ;-1.30386e-07
2026-08-05 12:29:01.053919;2779000000.0; ;-7.26436e-08
2026-08-05 12:29:01.887166;2780000000.0; ;1.43425e-07
2026-08-05 12:29:02.739195;2781000000.0; ;4.09784e-08
2026-08-05 12:29:03.587244;2782000000.0; ;6.14677e-08
2026-08-05 12:29:04.430323;2783000000.0; ;1.26661e-07
2026-08-05 12:29:05.263050;2784000000.0; ;-8.38195e-08
2026-08-05 12:29:06.114384;2785000000.0; ;4.28411e-08
2026-08-05 12:29:06.954984;2786000000.0; ;-5.77422e-08
2026-08-05 12:29:07.801030;2787000000.0; ;-3.91158e-08
2026-08-05 12:29:08.638464;2788000000.0; ;-7.0781e-08
2026-08-05 12:29:09.463644;2789000000.0; ;-1.11759e-08
2026-08-05 12:29:10.314532;2790000000.0; ;-1.08034e-07
2026-08-05 12:29:11.160440;2791000000.0; ;-1.02446e-07
2026-08-05 12:29:12.004110;2792000000.0; ;-8.56821e-08
2026-08-05 12:29:12.849132;2793000000.0; ;-1.37837e-07
2026-08-05 12:29:13.692202;2794000000.0; ;-8.19568e-08
2026-08-05 12:29:14.537816;2795000000.0; ;-8.94074e-08
2026-08-05 12:29:15.363772;2796000000.0; ;-7.63689e-08
2026-08-05 12:29:16.197510;2797000000.0; ;-7.26436e-08
2026-08-05 12:29:17.027191;2798000000.0; ;-1.1921e-07
2026-08-05 12:29:17.858535;2799000000.0; ;-5.58796e-09
2026-08-05 12:29:18.703102;2800000000.0; ;-1.04309e-07
2026-08-05 12:29:19.552361;2801000000.0; ;-8.75448e-08
2026-08-05 12:29:20.377730;2802000000.0; ;1.86266e-09
2026-08-05 12:29:21.229477;2803000000.0; ;-9.6858e-08
2026-08-05 12:29:22.071408;2804000000.0; ;4.28411e-08
2026-08-05 12:29:22.913501;2805000000.0; ;-4.8429e-08
2026-08-05 12:29:23.744992;2806000000.0; ;-3.53905e-08
2026-08-05 12:29:24.597146;2807000000.0; ;-2.79398e-08
2026-08-05 12:29:25.419137;2808000000.0; ;9.31327e-08
2026-08-05 12:29:26.251331;2809000000.0; ;6.33304e-08
2026-08-05 12:29:27.105131;2810000000.0; ;4.09784e-08
2026-08-05 12:29:27.944331;2811000000.0; ;-3.35278e-08
2026-08-05 12:29:28.781222;2812000000.0; ;-1.32249e-07
2026-08-05 12:29:29.614145;2813000000.0; ;-7.45064e-09
2026-08-05 12:29:30.457115;2814000000.0; ;-1.67639e-08
2026-08-05 12:29:31.305575;2815000000.0; ;-8.56821e-08
2026-08-05 12:29:32.157565;2816000000.0; ;-1.1921e-07
2026-08-05 12:29:32.990346;2817000000.0; ;-8.94074e-08
2026-08-05 12:29:33.817552;2818000000.0; ;-3.72531e-08
2026-08-05 12:29:34.662473;2819000000.0; ;-1.45287e-07
2026-08-05 12:29:35.495670;2820000000.0; ;-3.53905e-08
2026-08-05 12:29:36.329567;2821000000.0; ;-2.79398e-08
2026-08-05 12:29:37.178736;2822000000.0; ;2.23519e-08
2026-08-05 12:29:38.014127;2823000000.0; ;-1.30386e-08
2026-08-05 12:29:38.880801;2824000000.0; ;-4.8429e-08
2026-08-05 12:29:39.721614;2825000000.0; ;1.00583e-07
2026-08-05 12:29:40.541017;2826000000.0; ;-1.67639e-08
2026-08-05 12:29:41.381402;2827000000.0; ;-1.43425e-07
2026-08-05 12:29:42.218742;2828000000.0; ;-1.11759e-08
2026-08-05 12:29:43.061533;2829000000.0; ;-7.0781e-08
2026-08-05 12:29:43.901963;2830000000.0; ;-5.40169e-08
2026-08-05 12:29:44.754780;2831000000.0; ;-6.5193e-08
2026-08-05 12:29:45.591225;2832000000.0; ;0.0
2026-08-05 12:29:46.438158;2833000000.0; ;-5.77422e-08
2026-08-05 12:29:47.257888;2834000000.0; ;-7.0781e-08
2026-08-05 12:29:48.096808;2835000000.0; ;-2.14205e-07
2026-08-05 12:29:48.920961;2836000000.0; ;-3.91158e-08
2026-08-05 12:29:49.779113;2837000000.0; ;-1.24798e-07
2026-08-05 12:29:50.621359;2838000000.0; ;-1.4715e-07
2026-08-05 12:29:51.463637;2839000000.0; ;-1.21073e-07
2026-08-05 12:29:52.292301;2840000000.0; ;-1.91853e-07
2026-08-05 12:29:53.129190;2841000000.0; ;-1.93716e-07
2026-08-05 12:29:53.981857;2842000000.0; ;-2.23518e-07
2026-08-05 12:29:54.825220;2843000000.0; ;-2.16068e-07
2026-08-05 12:29:55.647585;2844000000.0; ;-2.06755e-07
2026-08-05 12:29:56.479409;2845000000.0; ;-1.71364e-07
2026-08-05 12:29:57.317471;2846000000.0; ;-2.55184e-07
2026-08-05 12:29:58.162024;2847000000.0; ;-2.42146e-07
2026-08-05 12:29:59.005040;2848000000.0; ;-2.57047e-07
2026-08-05 12:29:59.832370;2849000000.0; ;-2.21656e-07
