TIMESTAMP;setFrequency; RESULTS;readOutput
2026-08-05 13:21:52.929360;2681000000.0; ;-6.40754e-07
2026-08-05 13:21:53.776677;2682000000.0; ;-6.37028e-07
2026-08-05 13:21:54.625380;2683000000.0; ;-7.48787e-07
2026-08-05 13:21:55.451208;2684000000.0; ;-7.02221e-07
2026-08-05 13:21:56.276430;2685000000.0; ;-6.83594e-07
2026-08-05 13:21:57.117488;2686000000.0; ;-5.97913e-07
2026-08-05 13:21:57.949104;2687000000.0; ;-6.03501e-07
2026-08-05 13:21:58.800970;2688000000.0; ;-6.66831e-07
2026-08-05 13:21:59.623839;2689000000.0; ;-6.81732e-07
2026-08-05 13:22:00.462260;2690000000.0; ;-6.05363e-07
2026-08-05 13:22:01.292795;2691000000.0; ;-5.97913e-07
2026-08-05 13:22:02.121247;2692000000.0; ;-4.93605e-07
2026-08-05 13:22:02.960358;2693000000.0; ;-5.42033e-07
2026-08-05 13:22:03.801662;2694000000.0; ;-5.47621e-07
2026-08-05 13:22:04.655994;2695000000.0; ;-5.0478e-07
2026-08-05 13:22:05.496944;2696000000.0; ;-5.55072e-07
2026-08-05 13:22:06.350457;2697000000.0; ;-5.14094e-07
2026-08-05 13:22:07.183141;2698000000.0; ;-5.69973e-07
2026-08-05 13:22:08.032127;2699000000.0; ;-5.62522e-07
2026-08-05 13:22:08.875811;2700000000.0; ;-5.69973e-07
2026-08-05 13:22:09.716441;2701000000.0; ;-6.33303e-07
2026-08-05 13:22:10.552812;2702000000.0; ;-6.50067e-07
2026-08-05 13:22:11.399687;2703000000.0; ;-6.64968e-07
2026-08-05 13:22:12.242871;2704000000.0; ;-7.37611e-07
2026-08-05 13:22:13.103119;2705000000.0; ;-6.96633e-07
2026-08-05 13:22:13.944501;2706000000.0; ;-7.73001e-07
2026-08-05 13:22:14.778982;2707000000.0; ;-9.18288e-07
2026-08-05 13:22:15.619941;2708000000.0; ;-9.36914e-07
2026-08-05 13:22:16.452914;2709000000.0; ;-1.14367e-06
2026-08-05 13:22:17.277086;2710000000.0; ;-1.13436e-06
2026-08-05 13:22:18.104168;2711000000.0; ;-1.39513e-06
2026-08-05 13:22:18.959934;2712000000.0; ;-1.77697e-06
2026-08-05 13:22:19.810043;2713000000.0; ;-2.35999e-06
2026-08-05 13:22:20.642991;2714000000.0; ;-2.90947e-06
2026-08-05 13:22:21.480544;2715000000.0; ;-2.87408e-06
2026-08-05 13:22:22.308325;2716000000.0; ;-3.14788e-06
2026-08-05 13:22:23.153682;2717000000.0; ;-2.99142e-06
2026-08-05 13:22:24.001234;2718000000.0; ;-2.75487e-06
2026-08-05 13:22:24.853643;2719000000.0; ;-2.23705e-06
2026-08-05 13:22:25.681794;2720000000.0; ;-2.0005e-06
2026-08-05 13:22:26.527035;2721000000.0; ;-1.54041e-06
2026-08-05 13:22:27.357487;2722000000.0; ;-1.27219e-06
2026-08-05 13:22:28.203481;2723000000.0; ;-1.14553e-06
2026-08-05 13:22:29.019392;2724000000.0; ;-1.19396e-06
2026-08-05 13:22:29.866372;2725000000.0; ;-1.15857e-06
2026-08-05 13:22:30.723526;2726000000.0; ;-1.10828e-06
2026-08-05 13:22:31.553920;2727000000.0; ;-1.39327e-06
2026-08-05 13:22:32.389610;2728000000.0; ;-1.84775e-06
2026-08-05 13:22:33.245365;2729000000.0; ;-2.41028e-06
2026-08-05 13:22:34.084604;2730000000.0; ;-2.54066e-06
2026-08-05 13:22:34.927166;2731000000.0; ;-2.51272e-06
2026-08-05 13:22:35.767226;2732000000.0; ;-2.62634e-06
2026-08-05 13:22:36.609310;2733000000.0; ;-2.52949e-06
2026-08-05 13:22:37.460281;2734000000.0; ;-2.21097e-06
2026-08-05 13:22:38.293376;2735000000.0; ;-1.51806e-06
2026-08-05 13:22:39.127652;2736000000.0; ;-1.26102e-06
2026-08-05 13:22:39.976444;2737000000.0; ;-9.2015e-07
2026-08-05 13:22:40.802360;2738000000.0; ;-6.83594e-07
2026-08-05 13:22:41.667244;2739000000.0; ;-4.78703e-07
2026-08-05 13:22:42.506880;2740000000.0; ;-4.50762e-07
2026-08-05 13:22:43.334798;2741000000.0; ;-2.12342e-07
2026-08-05 13:22:44.179399;2742000000.0; ;-2.23518e-07
2026-08-05 13:22:45.029141;2743000000.0; ;-8.94074e-08
2026-08-05 13:22:45.850429;2744000000.0; ;-1.91853e-07
2026-08-05 13:22:46.689903;2745000000.0; ;-1.17347e-07
2026-08-05 13:22:47.524923;2746000000.0; ;-1.80677e-07
