TIMESTAMP;setFrequency; RESULTS;readOutput
2026-08-05 11:40:41.197262;2830000000.0; ;-1.58326e-07
2026-08-05 11:40:42.014968;2840000000.0; ;-3.91157e-07
2026-08-05 11:40:42.850409;2850000000.0; ;-2.70085e-07
2026-08-05 11:40:43.685195;2860000000.0; ;-5.08506e-07
2026-08-05 11:40:44.533041;2870000000.0; ;-8.15842e-07
2026-08-05 11:40:45.388938;2880000000.0; ;-5.58797e-07
2026-08-05 11:40:46.230568;2890000000.0; ;-3.74393e-07
2026-08-05 11:40:47.050827;2900000000.0; ;-2.64497e-07
2026-08-05 11:40:47.883959;2910000000.0; ;-5.58796e-09
2026-08-05 11:40:48.712717;2920000000.0; ;-2.98025e-08
2026-08-05 11:40:49.549819;2930000000.0; ;-1.43425e-07
2026-08-05 11:40:50.395147;2940000000.0; ;-1.08034e-07
2026-08-05 11:40:51.236488;2950000000.0; ;-1.69502e-07
2026-08-05 11:40:52.076416;2960000000.0; ;-1.63914e-07
2026-08-05 11:40:52.926671;2970000000.0; ;-2.64497e-07
2026-08-05 11:40:53.766614;2980000000.0; ;-2.42146e-07
2026-08-05 11:40:54.608579;2990000000.0; ;-6.70557e-08
2026-08-05 11:40:55.453401;3000000000.0; ;-3.31553e-07
2026-08-05 11:40:56.309714;3010000000.0; ;-9.87206e-08
2026-08-05 11:40:57.158395;3020000000.0; ;1.11759e-08
2026-08-05 11:40:57.989244;3030000000.0; ;-8.38195e-08
2026-08-05 11:40:58.833235;3040000000.0; ;-5.21543e-08
2026-08-05 11:40:59.670473;3050000000.0; ;-2.6636e-07
2026-08-05 11:41:00.488139;3060000000.0; ;-1.23122e-06
2026-08-05 11:41:01.321131;3070000000.0; ;-3.79981e-07
2026-08-05 11:41:02.152930;3080000000.0; ;-6.5193e-08
2026-08-05 11:41:02.993883;3090000000.0; ;-1.29827e-06
2026-08-05 11:41:03.843569;3100000000.0; ;-4.24685e-07
2026-08-05 11:41:04.672739;3110000000.0; ;-7.63689e-08
2026-08-05 11:41:05.503518;3120000000.0; ;-1.06171e-07
2026-08-05 11:41:06.346747;3130000000.0; ;-1.76952e-07
2026-08-05 11:41:07.193331;3140000000.0; ;-2.60771e-08
2026-08-05 11:41:08.020760;3150000000.0; ;8.75448e-08
2026-08-05 11:41:08.866503;3160000000.0; ;4.8429e-08
2026-08-05 11:41:09.726662;3170000000.0; ;1.49013e-08
2026-08-05 11:41:10.561220;3180000000.0; ;2.60771e-08
2026-08-05 11:41:11.400363;3190000000.0; ;7.26436e-08
2026-08-05 11:41:12.243730;3200000000.0; ;3.16652e-08
2026-08-05 11:41:13.071340;3210000000.0; ;5.96051e-08
2026-08-05 11:41:13.906624;3220000000.0; ;-1.30386e-08
2026-08-05 11:41:14.738865;3230000000.0; ;-3.72532e-09
2026-08-05 11:41:15.586976;3240000000.0; ;-8.00942e-08
2026-08-05 11:41:16.443213;3250000000.0; ;-1.06171e-07
2026-08-05 11:41:17.277372;3260000000.0; ;-1.91853e-07
2026-08-05 11:41:18.117015;3270000000.0; ;-1.32249e-07
2026-08-05 11:41:18.966687;3280000000.0; ;9.31328e-09
2026-08-05 11:41:19.826849;3290000000.0; ;-9.6858e-08
2026-08-05 11:41:20.650117;3300000000.0; ;-2.04892e-08
2026-08-05 11:41:21.498333;3310000000.0; ;-4.47037e-08
2026-08-05 11:41:22.344242;3320000000.0; ;-2.60771e-08
2026-08-05 11:41:23.203139;3330000000.0; ;-3.35278e-08
2026-08-05 11:41:24.029594;3340000000.0; ;5.77422e-08
2026-08-05 11:41:24.866786;3350000000.0; ;-3.53905e-08
2026-08-05 11:41:25.716929;3360000000.0; ;6.89183e-08
2026-08-05 11:41:26.576483;3370000000.0; ;1.93716e-07
2026-08-05 11:41:27.408338;3380000000.0; ;1.43425e-07
2026-08-05 11:41:28.260055;3390000000.0; ;1.30386e-07
2026-08-05 11:41:29.100935;3400000000.0; ;1.30386e-07
2026-08-05 11:41:29.937863;3410000000.0; ;1.78815e-07
2026-08-05 11:41:30.767447;3420000000.0; ;9.12701e-08
2026-08-05 11:41:31.615688;3430000000.0; ;8.00942e-08
2026-08-05 11:41:32.446868;3440000000.0; ;5.02916e-08
2026-08-05 11:41:33.296875;3450000000.0; ;-1.37837e-07
2026-08-05 11:41:34.129474;3460000000.0; ;-2.16068e-07
2026-08-05 11:41:34.975541;3470000000.0; ;-2.45871e-07
2026-08-05 11:41:35.789645;3480000000.0; ;-2.19793e-07
2026-08-05 11:41:36.639868;3490000000.0; ;0.0
2026-08-05 11:41:37.467899;3500000000.0; ;-1.35974e-07
2026-08-05 11:41:38.310238;3510000000.0; ;-2.86849e-07
2026-08-05 11:41:39.145428;3520000000.0; ;-2.1793e-07
